timestamp,A01,A02,A03,A04,A05,A06,cp
10/9/17 11:30,70.08,318.6,2.427,242.4,2.427,242.4,0
10/9/17 12:00,140.88,299.7,1.219,243.119,1.219,243.119,0
10/9/17 12:30,113.198,304.92,1.269,246.959,1.269,246.959,0
10/9/17 13:00,110.239,320.04,1.353,250.2,1.353,250.2,0
10/9/17 13:30,109.039,314.339,1.186,245.7,1.186,245.7,0
10/9/17 14:00,105.919,300.179,1.246,252.24,1.246,252.24,0
10/9/17 14:30,119.599,308.1,1.186,250.5,1.186,250.5,0
10/9/17 15:00,113.918,305.7,1.189,256.92,1.189,256.92,0
10/9/17 15:30,104.159,287.52,1.181,245.158,1.181,245.158,0
10/9/17 16:00,108.399,275.82,1.18,233.16,1.18,233.16,0
10/9/17 16:30,105.6,264.06,1.171,229.26,1.171,229.26,0
10/9/17 17:00,81.359,182.04,1.233,185.52,1.233,185.52,0
10/9/17 17:30,61.119,123.54,1.238,150.36,1.238,150.36,0
10/9/17 18:00,54.64,74.64,2.121,143.7,2.121,143.7,0
10/9/17 18:30,50.879,63.12,1.194,145.74,1.194,145.74,0
10/9/17 19:00,57.919,60.12,1.195,147.54,1.195,147.54,0
10/9/17 19:30,54.318,57.599,1.198,146.58,1.198,146.58,0
10/9/17 20:00,53.919,60.179,0.995,142.68,0.995,142.68,0
10/9/17 20:30,54.719,59.22,0.865,139.199,0.865,139.199,0
10/9/17 21:00,26.56,56.22,0.869,145.08,0.869,145.08,0
10/9/17 21:30,26.64,54.779,1.584,137.7,1.584,137.7,0
10/9/17 22:00,26.08,55.259,0.856,133.86,0.856,133.86,0
10/9/17 22:30,25.839,52.44,0.863,131.46,0.863,131.46,0
10/9/17 23:00,25.919,52.679,0.864,125.4,0.864,125.4,0
10/9/17 23:30,25.438,50.039,0.857,100.86,0.857,100.86,0
11/9/17 0:00,25.2,52.92,1.744,88.2,1.744,88.2,0
11/9/17 0:30,24.32,56.099,0.863,76.92,0.863,76.92,0
11/9/17 1:00,11.76,75.419,0.864,78.42,0.864,78.42,0
11/9/17 1:30,4.48,63.42,0.866,77.52,0.866,77.52,0
11/9/17 2:00,4.48,58.32,0.868,76.32,0.868,76.32,0
11/9/17 2:30,4.64,61.979,0.868,78.839,0.868,78.839,0
11/9/17 3:00,4.72,60.72,0.867,72.899,0.867,72.899,0
11/9/17 3:30,4.88,66.66,0.866,73.32,0.866,73.32,0
11/9/17 4:00,4.239,82.979,0.864,75.599,0.864,75.599,0
11/9/17 4:30,4.4,74.04,0.862,79.14,0.862,79.14,0
11/9/17 5:00,4.64,85.08,0.86,80.58,0.86,80.58,0
11/9/17 5:30,4.88,82.019,0.857,78.72,0.857,78.72,0
11/9/17 6:00,5.04,84.66,5.807,82.86,5.807,82.86,0
11/9/17 6:30,36.08,111,5.821,86.099,5.821,86.099,0
11/9/17 7:00,42,122.639,5.964,85.44,5.964,85.44,0
11/9/17 7:30,44.799,136.979,7.449,90.42,7.449,90.42,0
11/9/17 8:00,50.72,230.579,6.001,119.64,6.001,119.64,0
11/9/17 8:30,64,284.22,6.114,164.279,6.114,164.279,0
11/9/17 9:00,129.998,333.719,5.812,204.48,5.812,204.48,0
11/9/17 9:30,87.839,333.72,6.724,223.2,6.724,223.2,0
11/9/17 10:00,136.637,328.68,6.188,230.4,6.188,230.4,0
11/9/17 10:30,96.16,328.619,5.834,246.599,5.834,246.599,0
11/9/17 11:00,106.48,315.66,6.605,247.799,6.605,247.799,0
11/9/17 11:30,107.36,311.7,7.067,244.679,7.067,244.679,0
11/9/17 12:00,122.24,315.72,5.906,253.92,5.906,253.92,0
11/9/17 12:30,101.44,317.4,7.556,256.62,7.556,256.62,0
11/9/17 13:00,103.68,311.399,6.332,255.18,6.332,255.18,0
11/9/17 13:30,106.239,309.42,6.708,250.138,6.708,250.138,0
11/9/17 14:00,102.159,298.32,5.707,246.6,5.707,246.6,0
11/9/17 14:30,103.44,297.78,5.819,239.939,5.819,239.939,0
11/9/17 15:00,103.359,297.54,6.639,236.278,6.639,236.278,0
11/9/17 15:30,106.4,283.14,6.693,235.2,6.693,235.2,0
11/9/17 16:00,107.839,283.38,6.136,238.559,6.136,238.559,0
11/9/17 16:30,109.438,279.9,6.595,237.72,6.595,237.72,0
11/9/17 17:00,108.239,247.98,5.965,231.78,5.965,231.78,0
11/9/17 17:30,88.558,188.939,1.253,182.639,1.253,182.639,0
11/9/17 18:00,65.039,128.58,1.267,148.92,1.267,148.92,0
11/9/17 18:30,45.999,102.48,1.187,130.56,1.187,130.56,0
11/9/17 19:00,48.478,73.199,1.381,131.58,1.381,131.58,0
11/9/17 19:30,41.439,67.559,1.205,142.199,1.205,142.199,0
11/9/17 20:00,42.4,63.66,1.208,137.7,1.208,137.7,0
11/9/17 20:30,42.56,58.56,1.209,135.78,1.209,135.78,0
11/9/17 21:00,49.12,60.54,1.807,129.539,1.807,129.539,0
11/9/17 21:30,42.16,57.598,1.397,125.699,1.397,125.699,0
11/9/17 22:00,33.68,59.759,1.936,122.04,1.936,122.04,0
11/9/17 22:30,32.4,56.579,0.856,115.62,0.856,115.62,0
11/9/17 23:00,32.56,56.159,0.856,110.46,0.856,110.46,0
11/9/17 23:30,47.92,53.039,0.851,94.439,0.851,94.439,0
12/9/17 0:00,45.84,55.738,0.846,86.759,0.846,86.759,0
12/9/17 0:30,20.88,53.819,0.852,80.64,0.852,80.64,0
12/9/17 1:00,13.52,53.459,0.859,77.399,0.859,77.399,0
12/9/17 1:30,6.24,53.52,0.856,71.04,0.856,71.04,0
12/9/17 2:00,5.199,62.52,0.854,69.66,0.854,69.66,0
12/9/17 2:30,6.24,77.64,0.854,73.559,0.854,73.559,0
12/9/17 3:00,5.68,66.78,1.684,68.16,1.684,68.16,0
12/9/17 3:30,5.68,61.079,0.855,69.54,0.855,69.54,0
12/9/17 4:00,5.519,78.18,0.855,66.84,0.855,66.84,0
12/9/17 4:30,5.6,78.719,0.851,66,0.851,66,0
12/9/17 5:00,4.8,82.559,0.852,67.2,0.852,67.2,0
12/9/17 5:30,4.64,78.778,1.02,72.899,1.02,72.899,0
12/9/17 6:00,5.52,91.859,5.753,81.42,5.753,81.42,0
12/9/17 6:30,38,122.1,5.747,76.739,5.747,76.739,0
12/9/17 7:00,44.16,128.879,5.739,81.659,5.739,81.659,0
12/9/17 7:30,86,150.84,5.761,94.02,5.761,94.02,0
12/9/17 8:00,97.358,226.2,6.648,126.239,6.648,126.239,0
12/9/17 8:30,66.56,263.76,5.895,163.139,5.895,163.139,0
12/9/17 9:00,115.359,330.419,5.742,197.76,5.742,197.76,0
12/9/17 9:30,99.679,324.239,6.756,215.219,6.756,215.219,0
12/9/17 10:00,96.319,311.52,5.987,225.06,5.987,225.06,0
12/9/17 10:30,100.24,314.88,7.217,232.14,7.217,232.14,0
12/9/17 11:00,97.839,316.56,6.176,240.239,6.176,240.239,0
12/9/17 11:30,99.6,311.4,5.964,245.94,5.964,245.94,0
12/9/17 12:00,97.999,304.919,6.095,250.56,6.095,250.56,0
12/9/17 12:30,102.4,313.62,6.626,249.239,6.626,249.239,0
12/9/17 13:00,105.919,310.859,5.873,250.08,5.873,250.08,0
12/9/17 13:30,99.599,310.44,6.705,255.96,6.705,255.96,0
12/9/17 14:00,91.359,312.96,6.148,250.799,6.148,250.799,0
12/9/17 14:30,106.878,310.139,6.065,253.44,6.065,253.44,0
12/9/17 15:00,122.238,298.26,5.892,247.199,5.892,247.199,0
12/9/17 15:30,110,282.54,6.249,251.64,6.249,251.64,0
12/9/17 16:00,110.639,289.8,6.537,253.14,6.537,253.14,0
12/9/17 16:30,109.679,277.74,5.918,254.94,5.918,254.94,0
12/9/17 17:00,104.478,256.44,6.684,248.28,6.684,248.28,0
12/9/17 17:30,80.08,192.12,1.328,174.179,1.328,174.179,0
12/9/17 18:00,68.159,143.1,2.124,140.879,2.124,140.879,0
12/9/17 18:30,48.799,133.68,1.398,130.98,1.398,130.98,0
12/9/17 19:00,50.24,76.5,1.201,143.82,1.201,143.82,0
12/9/17 19:30,53.759,64.439,1.185,143.82,1.185,143.82,0
12/9/17 20:00,49.117,64.98,1.217,139.56,1.217,139.56,0
12/9/17 20:30,50.16,60.6,1.219,133.44,1.219,133.44,0
12/9/17 21:00,50.08,63.12,1.75,126.479,1.75,126.479,0
12/9/17 21:30,44.32,58.14,1.181,127.38,1.181,127.38,0
12/9/17 22:00,41.358,57.48,1.186,124.8,1.186,124.8,0
12/9/17 22:30,43.359,57.899,1.19,125.159,1.19,125.159,0
12/9/17 23:00,41.68,56.7,1.19,122.219,1.19,122.219,0
12/9/17 23:30,41.599,54.78,1.201,92.819,1.201,92.819,0
13/9/17 0:00,42.96,55.439,1.196,87.24,1.196,87.24,0
13/9/17 0:30,19.84,78.36,1.194,82.5,1.194,82.5,0
13/9/17 1:00,5.359,70.38,1.194,83.819,1.194,83.819,0
13/9/17 1:30,6.24,60.899,2.097,76.74,2.097,76.74,0
13/9/17 2:00,5.84,63.18,1.198,69.36,1.198,69.36,0
13/9/17 2:30,5.599,65.64,1.192,68.52,1.192,68.52,0
13/9/17 3:00,5.278,64.62,1.196,69.42,1.196,69.42,0
13/9/17 3:30,6.08,70.02,1.197,67.8,1.197,67.8,0
13/9/17 4:00,5.36,84.18,1.188,65.1,1.188,65.1,0
13/9/17 4:30,5.36,77.459,1.188,65.879,1.188,65.879,0
13/9/17 5:00,5.198,85.019,1.853,65.04,1.853,65.04,0
13/9/17 5:30,5.44,82.979,1.18,67.86,1.18,67.86,0
13/9/17 6:00,4.88,93.839,5.805,83.4,5.805,83.4,0
13/9/17 6:30,38.799,126.18,5.763,81.78,5.763,81.78,0
13/9/17 7:00,42.48,128.4,5.758,88.14,5.758,88.14,0
13/9/17 7:30,88.08,150.599,5.879,105.179,5.879,105.179,0
13/9/17 8:00,97.119,223.68,6.007,144.6,6.007,144.6,0
13/9/17 8:30,67.36,274.8,6.435,184.62,6.435,184.62,0
13/9/17 9:00,129.28,327.72,7.611,223.619,7.611,223.619,0
13/9/17 9:30,94.08,330.6,6.23,236.82,6.23,236.82,0
13/9/17 10:00,78.158,316.44,6.038,242.28,6.038,242.28,0
13/9/17 10:30,66.08,322.32,6.625,251.279,6.625,251.279,0
13/9/17 11:00,149.68,312.299,5.848,258.239,5.848,258.239,0
13/9/17 11:30,99.839,310.8,5.985,262.44,5.985,262.44,0
13/9/17 12:00,133.359,314.94,5.907,257.22,5.907,257.22,0
13/9/17 12:30,101.759,311.4,6.485,252.779,6.485,252.779,0
13/9/17 13:00,63.519,325.619,6.017,252.54,6.017,252.54,0
13/9/17 13:30,111.519,303.84,6.501,250.919,6.501,250.919,0
13/9/17 14:00,121.76,303.779,7.473,238.079,7.473,238.079,0
13/9/17 14:30,83.199,301.08,6.851,241.74,6.851,241.74,0
13/9/17 15:00,62.639,292.74,6.251,234.539,6.251,234.539,0
13/9/17 15:30,60.479,286.139,5.818,235.44,5.818,235.44,0
13/9/17 16:00,60.079,291.9,6.061,232.679,6.061,232.679,0
13/9/17 16:30,60.159,278.82,6.803,234.659,6.803,234.659,0
13/9/17 17:00,58.878,259.32,5.797,229.92,5.797,229.92,0
13/9/17 17:30,61.36,196.62,1.447,180.18,1.447,180.18,0
13/9/17 18:00,48.32,126.72,1.191,135.06,1.191,135.06,0
13/9/17 18:30,33.599,114.9,1.171,133.68,1.171,133.68,0
13/9/17 19:00,15.759,83.7,1.235,140.16,1.235,140.16,0
13/9/17 19:30,14.239,65.88,1.249,134.7,1.249,134.7,0
13/9/17 20:00,29.68,62.579,2.13,132.839,2.13,132.839,0
13/9/17 20:30,17.6,62.1,1.187,125.039,1.187,125.039,0
13/9/17 21:00,18.798,60.42,1.188,123.72,1.188,123.72,0
13/9/17 21:30,16.159,56.52,0.839,118.8,0.839,118.8,0
13/9/17 22:00,4.319,58.02,0.849,115.62,0.849,115.62,0
13/9/17 22:30,5.279,56.58,1.465,107.579,1.465,107.579,0
13/9/17 23:00,17.28,53.52,0.843,101.699,0.843,101.699,0
13/9/17 23:30,9.999,54.72,0.85,95.04,0.85,95.04,0
14/9/17 0:00,4.32,53.759,0.85,91.38,0.85,91.38,0
14/9/17 0:30,4.4,76.32,0.842,90.479,0.842,90.479,0
14/9/17 1:00,4.24,69.96,0.838,91.199,0.838,91.199,0
14/9/17 1:30,4.4,60.059,0.96,81.419,0.96,81.419,0
14/9/17 2:00,4.16,59.458,0.843,80.578,0.843,80.578,0
14/9/17 2:30,3.999,64.739,0.846,79.8,0.846,79.8,0
14/9/17 3:00,4.4,63.239,0.847,79.2,0.847,79.2,0
14/9/17 3:30,4.399,66.659,1.716,76.92,1.716,76.92,0
14/9/17 4:00,4.32,82.62,0.835,73.56,0.835,73.56,0
14/9/17 4:30,4.24,74.04,0.834,73.38,0.834,73.38,0
14/9/17 5:00,4.32,83.1,0.831,73.2,0.831,73.2,0
14/9/17 5:30,4.32,79.379,0.983,75.48,0.983,75.48,0
14/9/17 6:00,4.72,102.24,5.93,87.719,5.93,87.719,0
14/9/17 6:30,18.8,108.06,5.51,87.3,5.51,87.3,0
14/9/17 7:00,38.72,121.799,5.54,91.86,5.54,91.86,0
14/9/17 7:30,41.359,148.08,5.846,97.499,5.846,97.499,0
14/9/17 8:00,50.879,227.999,5.52,140.579,5.52,140.579,0
14/9/17 8:30,66.16,277.68,5.942,176.16,5.942,176.16,0
14/9/17 9:00,78.319,350.28,5.882,213.18,5.882,213.18,0
14/9/17 9:30,79.039,354.18,6.521,223.56,6.521,223.56,0
14/9/17 10:00,77.919,330.599,6.246,226.92,6.246,226.92,0
14/9/17 10:30,63.36,328.859,6.038,238.44,6.038,238.44,0
14/9/17 11:00,62.639,315.9,7.896,246.059,7.896,246.059,0
14/9/17 11:30,67.839,313.2,6.115,243.12,6.115,243.12,0
14/9/17 12:00,70.719,315.54,6.002,246.06,6.002,246.06,0
14/9/17 12:30,64.239,313.259,6.196,247.019,6.196,247.019,0
14/9/17 13:00,60.079,327.059,6.662,245.76,6.662,245.76,0
14/9/17 13:30,61.039,322.68,5.807,250.44,5.807,250.44,0
14/9/17 14:00,60.64,313.499,6.895,252.119,6.895,252.119,0
14/9/17 14:30,69.519,310.979,6.167,252.36,6.167,252.36,0
14/9/17 15:00,59.759,304.68,6.392,244.019,6.392,244.019,0
14/9/17 15:30,61.279,304.2,6.771,241.14,6.771,241.14,0
14/9/17 16:00,60.719,299.76,7.344,240.96,7.344,240.96,0
14/9/17 16:30,61.519,300.42,6.405,234.84,6.405,234.84,0
14/9/17 17:00,97.999,293.16,7.22,232.86,7.22,232.86,0
14/9/17 17:30,248.078,280.86,1.374,230.76,1.374,230.76,0
14/9/17 18:00,218.559,281.04,1.192,226.259,1.192,226.259,0
14/9/17 18:30,203.92,287.52,1.226,231.6,1.226,231.6,0
14/9/17 19:00,220.479,264.78,1.048,236.039,1.048,236.039,0
14/9/17 19:30,220.238,257.82,0.887,235.38,0.887,235.38,0
14/9/17 20:00,129.28,237.54,0.894,226.679,0.894,226.679,0
14/9/17 20:30,47.597,210.6,0.897,216.84,0.897,216.84,0
14/9/17 21:00,40.72,138.54,0.888,168.42,0.888,168.42,0
14/9/17 21:30,6.96,109.98,0.892,132.48,0.892,132.48,0
14/9/17 22:00,5.838,71.459,0.891,124.32,0.891,124.32,0
14/9/17 22:30,5.199,68.4,0.897,113.879,0.897,113.879,0
14/9/17 23:00,4.32,60,0.898,109.02,0.898,109.02,0
14/9/17 23:30,4.96,57.66,1.548,105.42,1.548,105.42,0
15/9/17 0:00,15.759,57.12,0.984,95.58,0.984,95.58,0
15/9/17 0:30,14.479,71.1,1.712,92.219,1.712,92.219,0
15/9/17 1:00,4.559,75.96,0.89,92.699,0.89,92.699,0
15/9/17 1:30,4.56,65.82,1.024,92.34,1.024,92.34,0
15/9/17 2:00,3.679,62.16,0.9,87.42,0.9,87.42,0
15/9/17 2:30,4.48,67.259,0.897,84.84,0.897,84.84,0
15/9/17 3:00,4.4,66.42,0.894,77.34,0.894,77.34,0
15/9/17 3:30,4.72,71.4,0.896,76.56,0.896,76.56,0
15/9/17 4:00,4.48,83.22,0.894,73.92,0.894,73.92,0
15/9/17 4:30,4.96,76.14,0.893,73.019,0.893,73.019,0
15/9/17 5:00,4.32,82.92,0.881,73.32,0.881,73.32,0
15/9/17 5:30,3.919,83.64,0.878,81.059,0.878,81.059,0
15/9/17 6:00,4.56,91.44,5.492,87.6,5.492,87.6,0
15/9/17 6:30,18.96,116.82,5.542,87.539,5.542,87.539,0
15/9/17 7:00,38.08,118.92,5.544,90.959,5.544,90.959,0
15/9/17 7:30,39.439,128.58,5.526,109.499,5.526,109.499,0
15/9/17 8:00,44.8,213.719,7.121,140.7,7.121,140.7,0
15/9/17 8:30,46.478,279.24,5.838,176.879,5.838,176.879,0
15/9/17 9:00,59.919,335.339,5.978,216,5.978,216,0
15/9/17 9:30,60.479,327.6,5.922,223.68,5.922,223.68,0
15/9/17 10:00,123.599,335.399,5.907,236.639,5.907,236.639,0
15/9/17 10:30,106.56,330.54,5.997,239.58,5.997,239.58,0
15/9/17 11:00,94.799,313.68,6.82,244.559,6.82,244.559,0
15/9/17 11:30,106.96,316.74,5.803,247.38,5.803,247.38,0
15/9/17 12:00,109.117,313.02,5.879,248.4,5.879,248.4,0
15/9/17 12:30,99.92,313.979,6.688,252.54,6.688,252.54,0
15/9/17 13:00,100.56,307.68,6.08,255.779,6.08,255.779,0
15/9/17 13:30,78.079,310.319,6.307,249.96,6.307,249.96,0
15/9/17 14:00,65.04,312.48,6.512,259.679,6.512,259.679,0
15/9/17 14:30,61.438,320.04,6.737,261.899,6.737,261.899,0
15/9/17 15:00,144.48,306.66,5.97,252.239,5.97,252.239,0
15/9/17 15:30,105.92,299.04,6.636,247.2,6.636,247.2,0
15/9/17 16:00,98.56,296.88,5.875,244.32,5.875,244.32,0
15/9/17 16:30,60.079,295.8,5.946,246,5.946,246,0
15/9/17 17:00,59.919,289.98,6.164,246,6.164,246,0
15/9/17 17:30,65.519,285.18,1.996,247.378,1.996,247.378,0
15/9/17 18:00,59.998,280.92,1.338,245.22,1.338,245.22,0
15/9/17 18:30,60.639,274.799,0.897,248.639,0.897,248.639,0
15/9/17 19:00,60.319,280.68,1.001,249.66,1.001,249.66,0
15/9/17 19:30,60.639,266.46,0.984,248.28,0.984,248.28,0
15/9/17 20:00,60.318,246.72,0.859,238.38,0.859,238.38,0
15/9/17 20:30,47.038,213.36,0.858,222.48,0.858,222.48,0
15/9/17 21:00,32.48,138.359,0.862,182.999,0.862,182.999,0
15/9/17 21:30,6.08,99.78,0.915,135.36,0.915,135.36,0
15/9/17 22:00,7.119,75.84,1.758,130.38,1.758,130.38,0
15/9/17 22:30,23.2,62.939,0.866,128.4,0.866,128.4,0
15/9/17 23:00,4.639,60.299,0.863,122.22,0.863,122.22,0
15/9/17 23:30,4.72,57.78,0.87,116.099,0.87,116.099,0
16/9/17 0:00,17.679,57.54,0.864,103.8,0.864,103.8,0
16/9/17 0:30,5.76,63.36,0.861,97.5,0.861,97.5,0
16/9/17 1:00,4.4,78.78,0.866,89.34,0.866,89.34,0
16/9/17 1:30,4.56,65.398,1.387,79.98,1.387,79.98,0
16/9/17 2:00,4.4,60.538,1.105,79.32,1.105,79.32,0
16/9/17 2:30,4.479,61.98,0.877,77.94,0.877,77.94,0
16/9/17 3:00,4.4,70.68,0.87,76.38,0.87,76.38,0
16/9/17 3:30,4.799,71.52,0.876,75,0.876,75,0
16/9/17 4:00,4.16,82.62,0.874,77.099,0.874,77.099,0
16/9/17 4:30,3.679,78.84,0.874,76.559,0.874,76.559,0
16/9/17 5:00,4.16,82.379,1.253,82.92,1.253,82.92,0
16/9/17 5:30,4.32,76.38,1.442,87.06,1.442,87.06,0
16/9/17 6:00,18.96,85.379,0.872,86.4,0.872,86.4,0
16/9/17 6:30,22.16,113.459,0.867,80.88,0.867,80.88,0
16/9/17 7:00,38.479,123.479,0.86,91.26,0.86,91.26,0
16/9/17 7:30,43.839,150.48,0.867,97.74,0.867,97.74,0
16/9/17 8:00,44.56,215.64,0.988,114.66,0.988,114.66,0
16/9/17 8:30,44.48,279.78,1.982,161.4,1.982,161.4,0
16/9/17 9:00,58.56,334.38,1.221,202.32,1.221,202.32,0
16/9/17 9:30,59.04,343.679,1.352,208.98,1.352,208.98,0
16/9/17 10:00,58.88,334.26,1.12,219.18,1.12,219.18,0
16/9/17 10:30,59.92,334.079,1.117,231.06,1.117,231.06,0
16/9/17 11:00,59.84,322.98,1.058,246.18,1.058,246.18,0
16/9/17 11:30,61.28,334.62,1.155,250.978,1.155,250.978,0
16/9/17 12:00,61.359,331.5,1.256,247.439,1.256,247.439,0
16/9/17 12:30,61.12,324.239,1.812,246.72,1.812,246.72,0
16/9/17 13:00,61.039,317.4,2.201,246.119,2.201,246.119,0
16/9/17 13:30,62.398,311.159,1.265,252.179,1.265,252.179,0
16/9/17 14:00,61.359,307.38,1.262,254.16,1.262,254.16,0
16/9/17 14:30,70.239,297.72,1.123,252.18,1.123,252.18,0
16/9/17 15:00,61.359,298.08,1.118,241.26,1.118,241.26,0
16/9/17 15:30,61.519,299.939,1.113,240.84,1.113,240.84,0
16/9/17 16:00,60.719,281.94,1.123,246.6,1.123,246.6,0
16/9/17 16:30,61.039,269.1,1.132,244.859,1.132,244.859,0
16/9/17 17:00,53.359,216.42,1.132,200.279,1.132,200.279,0
16/9/17 17:30,21.76,151.02,1.121,170.28,1.121,170.28,0
16/9/17 18:00,14.72,106.38,1.129,143.64,1.129,143.64,0
16/9/17 18:30,14.64,99.42,1.095,137.94,1.095,137.94,0
16/9/17 19:00,14.16,64.86,1.012,135.24,1.012,135.24,0
16/9/17 19:30,29.279,62.94,0.888,135.6,0.888,135.6,0
16/9/17 20:00,20.64,57.96,1.867,136.44,1.867,136.44,0
16/9/17 20:30,14.559,58.14,1.127,134.34,1.127,134.34,0
16/9/17 21:00,15.119,58.02,1.329,132.24,1.329,132.24,0
16/9/17 21:30,5.68,54.66,1.139,125.82,1.139,125.82,0
16/9/17 22:00,4.96,55.259,0.888,119.88,0.888,119.88,0
16/9/17 22:30,5.599,54.84,0.892,118.26,0.892,118.26,0
16/9/17 23:00,12.239,52.38,0.886,113.82,0.886,113.82,0
16/9/17 23:30,18.48,51.72,0.892,111.3,0.892,111.3,0
17/9/17 0:00,4.159,54.359,0.899,101.999,0.899,101.999,0
17/9/17 0:30,3.92,74.16,0.887,94.5,0.887,94.5,0
17/9/17 1:00,4.32,69.3,0.889,91.438,0.889,91.438,0
17/9/17 1:30,4.4,59.7,1.017,89.04,1.017,89.04,0
17/9/17 2:00,4.32,57.3,0.924,86.219,0.924,86.219,0
17/9/17 2:30,13.68,61.62,0.93,83.46,0.93,83.46,0
17/9/17 3:00,9.92,66.239,0.932,77.519,0.932,77.519,0
17/9/17 3:30,4.319,65.34,1.872,76.319,1.872,76.319,0
17/9/17 4:00,4.48,81.24,0.929,77.339,0.929,77.339,0
17/9/17 4:30,4.4,76.5,0.928,77.819,0.928,77.819,0
17/9/17 5:00,4.4,82.8,0.927,74.88,0.927,74.88,0
17/9/17 5:30,4.4,76.08,0.924,74.16,0.924,74.16,0
17/9/17 6:00,14.08,81.48,1.6,79.558,1.6,79.558,0
17/9/17 6:30,21.36,91.559,0.931,79.02,0.931,79.02,0
17/9/17 7:00,21.599,100.62,0.927,81.78,0.927,81.78,0
17/9/17 7:30,20.159,116.999,0.925,81.54,0.925,81.54,0
17/9/17 8:00,20.24,162.54,0.929,92.4,0.929,92.4,0
17/9/17 8:30,25.44,197.879,0.92,103.559,0.92,103.559,0
17/9/17 9:00,27.04,260.94,0.916,125.099,0.916,125.099,0
17/9/17 9:30,55.2,285.3,0.921,152.16,0.921,152.16,0
17/9/17 10:00,57.52,313.2,0.923,199.079,0.923,199.079,0
17/9/17 10:30,59.28,300.42,1.846,218.52,1.846,218.52,0
17/9/17 11:00,60.8,309.6,0.934,239.819,0.934,239.819,0
17/9/17 11:30,177.76,299.22,0.931,235.8,0.931,235.8,0
17/9/17 12:00,122,305.82,0.928,237.119,0.928,237.119,0
17/9/17 12:30,117.758,297.18,0.927,237.059,0.927,237.059,0
17/9/17 13:00,123.039,295.68,0.928,238.38,0.928,238.38,0
17/9/17 13:30,123.678,298.98,0.928,238.2,0.928,238.2,0
17/9/17 14:00,249.999,288.6,0.934,239.76,0.934,239.76,0
17/9/17 14:30,109.6,300.54,0.925,238.62,0.925,238.62,0
17/9/17 15:00,119.196,285.9,0.92,236.46,0.92,236.46,0
17/9/17 15:30,88.959,281.819,0.925,220.019,0.925,220.019,0
17/9/17 16:00,86.318,270.299,1.607,215.999,1.607,215.999,0
17/9/17 16:30,82.719,245.398,0.923,216.658,0.923,216.658,0
17/9/17 17:00,71.44,170.58,0.926,174.84,0.926,174.84,0
17/9/17 17:30,61.598,111.3,0.939,134.94,0.939,134.94,0
17/9/17 18:00,56.4,74.34,1.913,124.14,1.913,124.14,0
17/9/17 18:30,57.2,60.479,0.917,124.14,0.917,124.14,0
17/9/17 19:00,40.56,57.12,0.92,130.14,0.92,130.14,0
17/9/17 19:30,36.798,55.68,0.921,131.4,0.921,131.4,0
17/9/17 20:00,37.44,54.42,0.921,126.96,0.921,126.96,0
17/9/17 20:30,37.599,55.92,0.927,120,0.927,120,0
17/9/17 21:00,34.16,55.32,0.927,121.98,0.927,121.98,0
17/9/17 21:30,46.399,51.84,0.932,121.86,0.932,121.86,0
17/9/17 22:00,26.96,54.42,0.941,120.48,0.941,120.48,0
17/9/17 22:30,25.519,51.179,0.936,115.14,0.936,115.14,0
17/9/17 23:00,4.159,49.2,0.93,107.58,0.93,107.58,0
17/9/17 23:30,4.72,50.159,1.061,101.16,1.061,101.16,0
18/9/17 0:00,15.519,51.299,0.939,87.599,0.939,87.599,0
18/9/17 0:30,22.4,72.3,0.969,91.8,0.969,91.8,0
18/9/17 1:00,4.48,67.38,1.602,89.039,1.602,89.039,0
18/9/17 1:30,4.72,56.7,1.912,87.54,1.912,87.54,0
18/9/17 2:00,4.16,57.42,1.067,84.6,1.067,84.6,0
18/9/17 2:30,4.16,60.299,0.937,83.82,0.937,83.82,0
18/9/17 3:00,7.44,62.94,0.936,78.66,0.936,78.66,0
18/9/17 3:30,5.44,61.259,0.935,78.78,0.935,78.78,0
18/9/17 4:00,4.72,78.12,0.939,77.099,0.939,77.099,0
18/9/17 4:30,4.88,70.56,0.938,75.6,0.938,75.6,0
18/9/17 5:00,4.879,75.96,0.935,74.459,0.935,74.459,0
18/9/17 5:30,4.72,78.419,0.929,76.079,0.929,76.079,0
18/9/17 6:00,14.4,85.2,5.533,89.28,5.533,89.28,0
18/9/17 6:30,22.639,109.079,5.621,89.639,5.621,89.639,0
18/9/17 7:00,39.2,112.32,5.571,99.66,5.571,99.66,0
18/9/17 7:30,81.12,139.019,6.628,110.64,6.628,110.64,0
18/9/17 8:00,95.838,218.759,5.56,128.279,5.56,128.279,0
18/9/17 8:30,63.92,257.099,6.509,163.499,6.509,163.499,0
18/9/17 9:00,119.519,326.22,6.162,205.74,6.162,205.74,0
18/9/17 9:30,92.16,317.88,5.959,217.92,5.959,217.92,0
18/9/17 10:00,98.16,313.38,6.052,222.12,6.052,222.12,0
18/9/17 10:30,106.879,314.04,7.012,236.1,7.012,236.1,0
18/9/17 11:00,99.998,297.3,7.691,234.06,7.691,234.06,0
18/9/17 11:30,91.679,310.68,5.924,241.199,5.924,241.199,0
18/9/17 12:00,97.679,312.12,5.971,246.9,5.971,246.9,0
18/9/17 12:30,89.599,313.5,5.904,250.259,5.904,250.259,0
18/9/17 13:00,88.16,303.419,6.875,247.2,6.875,247.2,0
18/9/17 13:30,90.719,303.12,9.903,240.179,9.903,240.179,0
